annual_revenue,Month_on_Book,Branch_Trans_3_Mos,ATM_Trans_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer_Value,Gender_P1,Household_Age,Auto_Refinance,Credit_Card,Home_Equity_ITA,Click,Open,DV,Dwelling_Type_Business,Dwelling_Type_Condo,Dwelling_Type_MobileHome,Dwelling_Type_MultiFamilyUnit,Dwelling_Type_SingleFamily,Dwelling_Type_Unknown
3,6,2,18,165,2,7,0,0,1,0,0,0,0,0,0,111.0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0
111,6,1,3,26,0,0,0,0,1,1,0,0,0,0,0,492.0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0
75,6,5,19,4,2,25,0,0,1,0,0,0,0,0,0,247.0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0
203,5,2,13,54,3,3,0,2,1,0,0,0,0,0,1,3780.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
32,5,0,0,8,0,0,1,1,1,0,0,0,0,0,0,1336.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
2552,5,3,0,216,1,0,0,0,1,0,0,0,0,1,0,181297.0,1,3.0,0,0,0,0,1,1,0,1,0,0,0,0
348,5,0,20,139,4,3,0,7,1,0,0,0,0,0,1,12451.0,0,5.0,0,0,0,1,1,1,0,0,0,0,1,0
2753,5,3,33,125,6,5,0,0,1,1,0,0,0,0,0,59.0,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0
30,5,0,3,14,0,0,0,0,1,0,0,0,0,0,0,1213.0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0
1147,5,0,11,237,1,0,0,4,1,0,0,0,0,0,0,1015.0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0
75,5,1,5,491,0,0,0,0,1,0,0,0,0,0,0,157.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
2746,5,2,0,0,1,0,0,0,1,0,0,0,1,0,1,300000.0,0,6.0,0,1,0,0,1,0,0,0,0,0,1,0
78,5,2,0,5,0,0,0,0,1,0,0,0,0,0,0,2786.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
85,5,0,0,91,0,0,0,0,0,0,0,1,0,0,0,1017.0,1,6.0,0,1,0,0,1,1,0,0,0,0,1,0
67,5,2,1,87,0,0,0,0,1,0,0,0,0,0,0,1852.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
41,5,9,0,1,0,0,0,0,1,0,0,0,0,0,0,15.0,0,2.0,0,1,0,0,1,1,0,1,0,0,0,0
632,5,0,0,100,0,0,0,0,1,0,0,0,1,0,1,42348.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
166,5,0,0,118,0,0,0,0,1,0,0,0,0,0,0,84.0,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0
7,5,7,42,0,1,9,0,0,1,0,0,0,0,0,0,71.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
49,5,0,41,0,0,34,0,0,1,0,0,0,0,0,0,220.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0
58,5,1,0,89,0,0,0,0,1,0,0,0,0,0,0,1043.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
0,5,0,0,93,0,0,0,0,1,0,0,0,0,0,0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0
436,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,25498.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
10,5,0,0,32,1,0,0,0,1,0,0,0,0,0,0,484.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
214,5,1,7,23,1,1,0,0,1,0,0,0,0,0,0,231.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
19,5,0,8,0,0,2,0,0,1,0,0,0,0,0,0,64.0,0,4.0,0,1,0,0,0,1,0,0,0,1,0,0
64,5,0,15,109,0,0,0,0,1,0,0,0,0,0,0,3680.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
109,5,4,20,44,1,0,0,0,1,0,0,0,0,0,0,303.0,0,6.0,0,0,0,0,0,1,0,0,0,1,0,0
29,5,1,8,0,0,25,0,0,1,0,0,0,0,0,0,284.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
215,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25279.0,1,6.0,0,0,0,0,0,0,0,0,0,0,1,0
0,5,0,4,37,0,0,0,0,1,0,0,0,0,0,0,26.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
717,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9850.0,1,2.0,0,1,0,0,0,0,0,0,0,0,1,0
330,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,25682.0,0,7.0,0,1,0,0,0,1,0,0,0,0,1,0
24,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,510.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
31,4,3,13,155,0,0,0,0,1,0,0,0,0,0,0,817.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.0,0,3.0,0,1,0,1,1,0,0,0,0,0,1,0
31,4,1,12,41,0,0,0,0,1,0,0,0,0,0,0,1229.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
22,4,0,0,69,0,0,4,0,1,0,0,0,0,0,0,788.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
249,4,3,0,13,3,2,26,0,1,0,0,1,0,0,0,4514.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
83,4,5,0,87,0,0,0,0,1,0,0,0,0,0,0,3557.0,1,4.0,0,1,0,1,1,1,0,0,0,0,1,0
0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,34.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,324.0,1,4.0,0,1,0,0,1,1,0,0,0,0,1,0
33,4,0,16,102,0,0,0,0,1,0,0,0,0,0,0,1514.0,1,7.0,0,0,0,0,1,1,0,0,0,1,0,0
102,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1697.0,1,4.0,0,1,0,0,0,0,0,0,0,0,1,0
40,4,3,0,13,0,1,0,0,1,0,0,0,0,0,0,2112.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
0,3,0,0,107,0,0,0,0,1,0,0,0,0,0,0,0.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
26,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,777.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
723,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22778.0,0,6.0,0,0,0,0,1,0,0,0,0,0,1,0
118,19,0,0,5,0,3,0,0,0,0,1,1,0,0,0,22891.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
2,3,22,16,183,0,0,0,0,1,0,0,0,0,0,0,93.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
405,3,6,33,249,1,1,0,0,1,1,0,0,0,0,0,429.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
3052,3,1,0,4,1,0,0,0,1,0,0,0,0,0,1,300000.0,1,6.0,0,1,0,0,1,1,0,0,0,0,1,0
20,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,563.0,1,4.0,0,1,0,0,0,0,0,0,0,0,1,0
980,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100679.0,0,5.0,0,1,0,0,1,0,0,0,0,0,1,0
3,3,6,4,10,1,0,0,0,1,0,0,0,0,0,0,94.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
269,3,0,0,3,0,1,0,0,1,0,0,1,1,0,0,15273.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
1071,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21885.0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0
26,3,4,8,75,0,1,0,0,1,1,0,0,0,0,0,884.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
98,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,3101.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
62,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2494.0,1,6.0,0,1,0,0,1,1,0,0,0,0,1,0
24,3,0,11,41,0,0,0,0,1,0,0,0,0,0,0,427.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
9,3,9,3,68,0,13,0,0,1,0,1,0,0,0,0,461.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
27,3,0,15,62,4,6,0,0,1,0,0,0,0,0,0,1301.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
126,3,1,0,0,0,6,0,0,1,0,1,0,1,0,0,12060.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
46,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,375.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
14,3,0,0,35,1,1,0,9,1,0,0,0,0,0,0,798.0,0,2.0,0,1,0,0,1,1,0,0,0,1,0,0
74,3,2,0,30,1,3,0,0,1,0,0,0,0,0,0,3492.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
214,3,12,36,106,5,8,6,2,1,1,0,0,0,0,0,848.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
22,2,0,0,5,1,1,0,0,1,0,0,0,0,0,0,815.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
137,2,2,35,65,0,1,0,0,1,0,0,0,0,0,0,418.0,1,5.0,0,1,0,1,1,1,0,0,0,1,0,0
306,2,7,12,563,2,3,0,0,1,1,0,0,0,0,0,740.0,0,6.0,0,0,0,1,1,1,0,0,0,0,1,0
134,2,5,0,47,1,2,0,4,1,0,0,1,0,0,1,3871.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,5.0,0,1,0,0,1,0,0,0,0,0,1,0
86,2,3,2,77,1,2,0,0,1,0,0,0,0,0,1,3726.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
249,2,5,10,2,1,3,0,0,1,0,0,0,0,0,0,136.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
40,2,7,2,70,1,1,0,4,1,0,0,0,0,0,0,1701.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
75,2,7,13,91,3,4,0,1,1,1,0,0,0,0,0,1904.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
0,2,0,0,10,0,1,0,0,1,0,0,0,0,0,0,6.0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0
4,2,0,0,72,1,2,0,0,1,0,0,0,0,0,0,152.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
12,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,463.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
688,2,7,2,51,0,2,0,0,1,0,0,1,0,0,1,68800.0,0,7.0,0,1,0,1,1,1,0,0,0,0,1,0
1440,2,2,0,5,1,1,0,0,1,0,0,0,0,0,1,157939.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
43,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,573.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
157,23,1,0,0,0,0,0,0,0,1,1,1,0,0,0,11395.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0
6400,412,0,0,25,0,0,0,0,1,0,0,1,0,0,1,300000.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
143,67,27,17,216,0,0,2,0,1,1,0,0,0,0,0,5312.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
203,310,1,15,17,0,0,0,0,1,1,1,0,0,0,0,7892.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
567,142,0,0,0,0,0,0,0,1,1,0,0,1,0,0,33419.0,1,4.0,0,1,0,0,1,0,0,1,0,0,0,0
9,136,0,14,177,0,1,0,0,1,0,0,1,0,0,0,3359.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
1,53,5,9,45,0,1,0,0,1,0,0,0,0,0,0,156.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
971,261,0,10,0,1,9,0,0,1,1,0,1,0,1,0,37871.0,0,6.0,0,1,0,0,0,0,0,0,0,0,1,0
209,141,0,0,36,0,0,14,4,1,1,0,0,0,0,0,9844.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
311,275,9,0,9,0,0,13,0,1,1,1,0,0,0,0,8438.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
424,278,6,6,70,1,1,0,0,1,1,0,1,0,0,0,4853.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
580,80,0,65,194,0,0,0,0,1,1,1,1,0,0,0,3250.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
58,386,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1576.0,1,7.0,0,1,0,0,0,0,0,0,0,0,1,0
737,246,0,1,88,0,0,0,3,1,0,0,0,0,0,1,24398.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
523,303,0,4,91,0,0,0,0,1,0,0,0,0,0,1,21785.0,1,3.0,0,0,0,0,0,1,0,0,0,1,0,0
358,35,4,212,0,6,2,0,0,1,1,0,0,0,0,1,5059.0,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0
1616,199,3,5,0,1,1,0,0,1,0,0,1,0,0,1,65441.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0
1238,247,0,10,8,1,1,0,3,1,1,0,1,0,0,0,42944.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
195,280,19,14,0,0,5,0,0,1,0,0,0,0,0,0,10352.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
2210,324,4,36,83,0,0,2,0,1,0,0,1,0,0,1,66808.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
487,217,19,27,251,1,0,90,0,1,0,0,0,0,0,0,3441.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
420,162,3,4,37,0,0,0,1,1,1,0,0,1,0,0,8920.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
504,185,2,73,94,1,1,0,0,1,0,0,0,0,0,0,505.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
46,482,4,16,60,0,0,0,0,1,0,0,0,0,0,0,1458.0,1,7.0,0,1,0,1,1,1,0,0,0,0,1,0
470,286,0,0,6,0,0,0,0,1,0,0,1,0,0,0,15991.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
253,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7951.0,1,6.0,0,1,0,0,0,1,0,0,0,0,1,0
138,317,0,34,19,0,0,0,0,1,0,0,0,0,0,0,1156.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
69,285,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3480.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
458,142,0,3,24,0,0,0,0,1,0,0,1,0,0,0,13132.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
37,268,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1234.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
584,439,3,0,110,0,0,0,0,0,1,0,0,0,0,0,26533.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
3,105,0,0,13,0,0,0,0,1,0,0,0,0,0,0,134.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1328,255,0,9,111,0,0,15,0,1,0,1,0,0,0,1,82621.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
372,432,1,1,0,0,0,0,0,1,1,0,1,0,0,1,14888.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
148,119,0,20,0,2,18,0,0,1,0,0,1,0,0,0,5935.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
574,343,0,2,9,1,0,1,0,1,1,0,0,0,0,0,18304.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
1455,269,1,61,0,0,0,0,0,1,1,0,1,0,0,0,25071.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
950,167,0,0,39,1,0,0,4,1,1,0,0,0,0,0,36586.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
763,79,0,0,128,0,0,0,0,0,0,1,0,0,0,0,44141.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
179,253,0,1,36,0,1,0,0,1,0,0,0,0,0,1,4149.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
399,280,1,12,0,0,0,0,0,1,0,0,0,0,1,0,25970.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0
454,124,0,2,11,4,0,8,0,1,1,0,1,0,0,0,4661.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
102,121,3,18,69,3,5,0,0,1,0,0,0,0,0,0,164.0,1,7.0,0,0,0,0,1,1,0,0,0,1,0,0
1697,346,2,0,120,1,0,0,3,1,0,0,1,0,0,0,11713.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
67,321,3,2,57,1,2,0,0,1,0,0,0,0,0,0,709.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
2388,241,11,69,429,3,3,0,0,1,0,1,1,0,0,0,25404.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
135,507,0,8,16,0,1,0,0,1,0,0,0,0,0,0,4239.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
997,309,6,18,383,0,0,0,0,1,1,0,1,0,0,0,20157.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
548,242,0,0,38,0,0,0,0,1,1,1,0,0,0,0,34795.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
735,183,0,8,95,0,0,0,3,1,1,0,1,0,0,0,21526.0,1,7.0,0,0,0,0,1,1,0,0,0,0,1,0
485,335,0,0,22,0,0,7,0,1,0,0,1,0,0,0,16633.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
563,371,0,0,23,0,0,0,0,1,0,0,0,0,0,0,9532.0,1,7.0,0,0,0,0,1,1,0,0,0,0,1,0
131,385,6,0,6,0,0,0,0,1,1,0,0,0,0,0,5811.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
6400,357,8,9,0,0,0,0,0,0,0,0,0,0,0,1,288988.0,1,4.0,0,1,0,0,0,0,0,0,0,0,1,0
416,148,0,7,93,0,0,0,0,1,1,0,1,0,0,0,3563.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
21,182,10,12,53,0,0,0,0,1,1,1,0,0,0,0,757.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
1168,263,8,7,0,0,0,0,0,1,1,1,1,0,0,0,22104.0,1,5.0,1,0,0,0,0,0,0,0,1,0,0,0
240,148,4,42,196,0,0,0,0,1,0,0,0,0,0,0,1534.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
20,126,6,0,23,0,0,0,0,1,0,0,0,0,0,0,572.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
146,152,3,0,55,1,1,0,0,1,1,1,1,0,0,0,2474.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
600,187,0,38,198,0,0,0,0,1,1,1,0,0,0,0,14477.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
668,33,2,47,163,0,0,0,0,1,1,0,0,0,0,0,77.0,0,5.0,0,0,0,0,0,1,0,0,0,1,0,0
52,80,1,7,97,0,0,0,2,1,1,0,0,0,0,0,1507.0,1,1.0,0,1,0,1,1,1,0,0,0,1,0,0
1573,305,1,5,40,0,0,26,0,1,1,0,0,0,0,0,60207.0,0,7.0,0,0,0,0,1,1,0,0,0,0,1,0
625,101,0,6,21,0,0,0,0,1,0,0,1,0,0,0,5997.0,1,6.0,0,1,0,0,0,1,0,0,0,0,1,0
318,229,0,3,18,0,0,0,0,1,0,1,1,0,0,0,8501.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
102,441,2,7,30,0,0,0,0,1,0,0,0,0,0,0,3780.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
184,266,0,36,127,1,2,0,1,1,0,1,0,0,0,1,3635.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
13,214,4,0,11,0,0,11,0,1,0,1,1,0,0,0,1703.0,1,7.0,0,0,0,0,0,1,0,0,0,1,0,0
530,153,2,2,3,0,1,0,0,1,0,0,1,0,0,0,4416.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
228,246,10,31,52,0,0,0,0,1,0,0,1,0,0,0,5010.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
73,52,0,1,10,1,1,0,0,1,0,0,0,0,0,0,59.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
900,247,5,21,0,1,4,0,0,1,0,1,1,0,0,0,14586.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0
223,55,0,16,113,0,0,0,1,1,0,0,0,0,0,0,2460.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
92,149,12,10,18,0,0,0,0,1,0,0,0,0,0,0,3315.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
0,206,0,6,13,0,0,0,0,1,1,1,0,0,0,0,24204.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
715,277,15,0,37,0,0,0,0,1,1,0,0,0,1,0,45619.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
35,105,0,0,81,1,0,0,31,1,0,0,0,0,0,0,1252.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
173,92,0,1,81,0,0,0,0,1,1,0,0,0,0,0,6568.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
77,204,3,3,9,0,0,0,0,1,0,0,0,0,0,0,548.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
675,284,18,33,0,12,26,0,0,1,0,1,1,0,0,0,7781.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0
1135,512,1,0,201,0,0,18,0,1,1,0,0,0,0,0,40858.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
186,163,16,26,165,0,0,3,0,1,0,0,0,0,0,0,133.0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0
185,394,0,14,27,0,0,0,3,1,0,0,0,0,0,0,8352.0,1,5.0,0,1,0,0,0,1,0,0,1,0,0,0
2663,268,0,0,4,1,1,0,0,1,1,1,1,0,0,0,38979.0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0
62,313,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
79,172,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2844.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1572,149,3,4,0,0,0,0,0,1,1,0,0,0,0,0,65031.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
360,56,2,32,192,2,2,0,0,1,0,0,0,0,0,0,323.0,0,2.0,0,0,0,0,0,1,0,1,0,0,0,0
271,171,0,0,32,0,0,0,0,1,1,0,1,0,0,0,1148.0,1,4.0,0,0,0,0,0,1,0,0,0,1,0,0
6400,398,3,2,0,6,6,0,0,1,0,0,1,0,0,1,300000.0,1,6.0,0,0,0,0,1,1,0,0,0,1,0,0
229,305,3,3,27,0,0,0,0,1,0,0,1,0,0,0,6537.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
239,177,0,0,7,0,0,0,3,1,0,0,1,0,0,0,5447.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
0,187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,6.0,0,1,0,0,0,0,0,0,0,0,1,0
0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,5.0,0,0,0,0,1,0,0,0,0,0,1,0
271,515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9855.0,0,7.0,0,1,0,0,0,0,0,0,0,0,1,0
921,270,0,29,1,0,0,0,0,1,1,0,0,0,0,0,37001.0,1,5.0,0,1,0,0,0,1,0,0,1,0,0,0
797,373,0,10,130,0,1,0,0,1,0,1,0,0,0,1,10828.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
329,263,1,8,106,1,2,0,0,1,0,0,0,0,0,0,3312.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
693,245,25,0,11,0,0,10,0,1,0,0,0,0,0,1,24527.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
181,421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4734.0,1,6.0,0,0,0,0,0,0,0,0,0,0,1,0
270,404,23,0,0,0,0,0,0,1,1,0,1,0,0,0,8664.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
365,357,0,32,45,0,0,53,0,1,0,0,0,0,0,0,549.0,1,6.0,0,1,0,0,1,1,0,0,0,0,1,0
88,60,0,24,74,0,0,0,0,1,0,0,0,0,0,0,4318.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
0,399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
1330,426,2,9,3,1,0,4,0,1,1,0,0,0,0,0,48880.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
289,159,0,5,2,0,0,0,0,1,0,0,0,0,0,0,10582.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
2054,74,0,21,68,1,0,0,1,1,0,0,0,0,1,0,29245.0,1,3.0,0,0,0,1,1,1,0,0,1,0,0,0
822,349,4,8,0,0,1,0,0,1,0,1,0,0,0,0,53146.0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0
3291,208,0,0,80,2,3,0,0,1,0,1,1,0,0,0,30245.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
2620,296,3,9,74,1,1,26,0,1,0,1,0,0,1,1,71174.0,0,5.0,0,0,1,0,1,1,0,0,0,0,1,0
48,203,2,8,80,1,0,50,0,1,1,0,0,0,0,0,1462.0,1,7.0,0,0,0,0,0,1,0,0,1,0,0,0
560,265,6,0,0,1,1,0,0,0,0,0,1,0,0,1,23205.0,0,6.0,0,0,0,0,1,0,0,0,0,0,1,0
4342,395,5,5,352,1,0,0,0,1,0,1,1,0,1,1,300000.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
30,356,4,0,0,0,17,0,0,1,0,1,0,0,0,0,1024.0,1,7.0,0,0,0,0,0,1,0,0,0,1,0,0
1554,213,2,5,24,0,0,0,0,1,1,0,0,0,0,0,2633.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
443,260,1,0,12,0,0,0,0,1,1,0,0,1,0,0,20142.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
209,210,9,0,13,2,4,0,0,1,0,1,0,0,0,0,6761.0,1,7.0,0,1,0,0,1,1,0,0,0,0,1,0
787,156,2,5,56,0,2,0,0,1,0,0,0,0,0,0,594.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
351,215,18,0,0,0,0,0,0,1,1,0,1,0,0,0,5414.0,1,7.0,0,1,0,0,1,1,0,1,0,0,0,0
980,236,2,0,167,0,0,0,0,1,0,1,1,0,0,1,36017.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0
